RecipeId,Name,CookTime,PrepTime,TotalTime,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
3014,Key Lime Bars,45,20,65,"c(""butter"", ""confectioners' sugar"", ""flour"", ""eggs"", ""flour"", ""sugar"", ""salt"", ""key lime juice"", ""baking powder"", ""confectioners' sugar"")",132.0,5.8,3.4,37.1,58.7,19.0,0.2,12.8,1.6,"c(""For CRUST: Mix 1 cup butter, 1/2 cup confectioners' sugar & 2 cups of flour and pat into a 9x12-inch pan."", ""Bake at  350 degrees for 20 minutes."", ""Watch carefully! Beat together the eggs, sugar, and lime juice. Add the 4 Tbsp flour, salt, and baking powder."", ""Mix  and pour on top of the crust. Bake at 350 degrees for 25 minutes."", ""Sprinkle the top with confectioners' sugar and cut into bars."")"
3015,Hello (Aloha) Dollies,30,10,40,"c(""butter"", ""chocolate chips"", ""coconut"", ""sweetened condensed milk"")",150.8,11.2,5.9,12.9,53.2,12.4,1.1,11.1,1.9,"c(""Melt butter in a 13 x 9 inch oblong baking pan."", ""Sprinkle the crumbs evenly over the butter to form the crust."", ""Evenly distribute in the order listed, the next ingredients (except for the milk), over the crust."", ""Remove the entire top of the can of condensed milk, and gently stir in the rum flavoring."", ""Drizzle the milk over the top of the last layer (coconut)."", ""Bake at 350 for 30 minutes."", ""Cool before cutting into squares."")"
3016,Five Layer Bars,0,0,0,"c(""butter"", ""margarine"", ""graham cracker crumbs"", ""sugar"", ""sweetened condensed milk"", ""miniature marshmallow"")",148.9,8.7,4.2,13.9,93.7,17.4,1.0,13.1,2.3,"c(""Heat oven to 350 degrees Fahrenheit. Place butter in 13x9x2-inch baking"", ""pan."", ""Heat in oven until melted; remove pan from oven."", ""Stir together  crumbs, cocoa and sugar; sprinkle evenly over butter."", ""Pour sweetened  condensed milk evenly over crumb mixture. Sprinkle with chocolate chips  and raisins."", ""Sprinkle nuts on top; press down firmly."", ""Bake 25 to 30  minutes or until lightly browned."", ""Cool completely in pan on wire rack."", ""Cover with foil; let stand at room temperature 6 to 8 hours."", 
""Cut into  bars."", ""About 36 bars."", ""Variation:  Golden Bars: Substitute 1 cup Reese's Peanut Butter Chips for chocolate  chips."", ""Sprinkle 1 cup golden raisins or chopped dried apricots over chips."", ""Proceed as above.  Hershey's is a registered trademark of Hershey Foods Corporation."", ""Recipe  may be reprinted courtesy of the Hershey Kitchens."", ""Meal-Master compatible format by: Karen Mintzias  -----  ---------- Recipe via Meal-Master (tm) v8.04"")"
3017,Chocolate Maple Nut Bars,25,0,25,"c(""unsifted flour"", ""sugar"", ""salt"", ""margarine"", ""butter"", ""eggs"")",212.1,12.5,3.5,17.2,176.5,22.9,1.3,15.6,4.0,"c(""Preheat oven to 350°F."", ""In a large bowl, combine flour, sugar and salt; cut."", ""in margarine until crumbly."", ""stir in 1 beaten egg."", ""Press evenly in a 9x13\"" pan."", ""Bake for 25 minutes."", ""Meanwhile, in medium bowl, beat sweetened  condensed milk, remaining egg and flavoring; stir in nuts."", ""Sprinkle  chocolate chips evenly over the prepared crust. Top with the nut mixture.  Bake for 25 minutes more or until lightly brown."", ""Cool. Cut into bars."", ""Store tightly covered at room temperature. Makes 24-36 bars.""
)"
3019,Broccoli and Chicken a la King,0,0,0,"c(""green giant frozen broccoli cuts"", ""chicken"", ""milk"", ""dried thyme leaves"")",150.3,8.3,3.0,16.7,715.8,14.2,1.6,1.6,6.1,"c(""MICROWAVE DIRECTIONS: In 2-quart microwave-safe casserole, combine all"", ""ingredients."", ""Cover with microwave-safe waxed paper."", ""Microwave on HIGH  for 6-8 minutes or until hot, stirring once halfway through cooking."", ""If desired, serve over toast or hot cooked rice. Three 1-cup servings."")"
3020,Chicken a la King II,0,0,0,"c(""green pepper"", ""mushrooms"", ""butter"", ""flour"", ""salt"", ""pepper"", ""chicken broth"", ""half-and-half"", ""chicken"", ""pimiento"")",291.0,14.8,8.4,35.3,838.3,31.7,1.6,3.9,7.8,"c(""Saute green pepper and mushrooms in butter in a 10\"" skillet until  green pepper is tender."", ""Combine flour, salt, and pepper; add to  vegetables, stirring until smooth."", ""Cook 1 minute, stirring  constantly."", ""Gradually add chicken broth and half-and-half; cook over  medium heat, stirring constantly, until thickened and bubbly."", ""Stir in chicken and pimiento; cook until thoroughly heated."", ""Divide  filling among patty shells."")"
3022,Chicken a la King IV,0,0,0,"c(""boneless skinless chicken breast"", ""onion"", ""all-purpose flour"", ""paprika"", ""evaporated milk"", ""margarine"", ""mushroom"", ""salt"", ""white pepper"", ""chicken broth"", ""pimiento"", ""rice"")",647.6,12.7,4.6,90.9,1555.1,92.5,3.6,2.8,37.8,"c(""In 10 inch skillet, heat margarine, over med heat, until bubbly; add  onions and saute until translucent."", ""Add mushrooms and saute 1 min.  longer."", ""Add disolved flour (2 tbsp. water) and stir constantly, until  mixture smooth."", ""Stir in salt, paprika and pepp constantly, until  mixture begins to boil."", ""Reduce heat to low and stir in chicken  (shinned,boneless,diced), peas and pimientos."", ""Cook stirring  occasionally, until chicken and peas are thoroughly heated."", ""Serve hot.  Optional: Serve over 1/2 cup of rice per serving""
)"
3024,Chicken a la King Microwave,0,0,0,"c(""butter"", ""flour"", ""salt"", ""pepper"", ""half-and-half"", ""water"", ""instant chicken bouillon"", ""chicken"", ""turkey"", ""mushroom stems and pieces"", ""pimientos"")",141.1,11.2,6.9,32.1,653.4,8.5,1.1,1.0,2.7,"c(""You can use puff pastry shells or muffins."", ""To Serve:  Place margarine in bowl (medium). Microwave at High 30 seconds, blend in flour, salt, and pepper."", ""Gradually stir in halfand half, water and instant bouillon."", ""Micro Medium High until thick, 4 to 6 minutes, stirring once.  Stir in chicken, mushrooms and pimientos."", ""Micro at Medium High 5 to 8 minutes, stirring once. Serve over muffins or pastry shells."")"
3027,Butterscotch Pudding on the Ritz,180,15,195,"c(""milk"", ""milk"", ""dark brown sugar"", ""cornstarch"", ""butter"", ""vanilla"")",335.2,12.8,7.5,128.9,126.9,49.8,0.1,35.5,5.8,"c(""Heat 2 cups milk with sugar in a medium saucepan just until it reaches a boil."", ""Meanwhile, in a large bowl whisk together remaining 1/4 cup milk with  cornstarch, then egg yolks."", ""Gradually whisk about 1/2 cup hot milk into egg  mixture.  Gradually whisk egg mixture back into saucepan."", ""Whisk continuously  until mixture reaches a full boil, making sure to get in the corners of pan."", ""Reduce heat and continue to simmer 1 minute while stirring."", ""Remove from heat,  then stir in butter, then vanilla."", 
""Pour into a serving bowl or individual  dessert cups."", ""Cover and refrigerate until cold."", ""Serve with a dollop of whipped  cream  if desired."")"
3028,Beans and Greens Soup,0,0,0,"c(""olive oil"", ""carrot"", ""celery"", ""onion"", ""garlic"", ""chicken broth"", ""chickpeas"", ""spinach"", ""cayenne pepper"")",247.7,9.6,2.7,11.8,1129.0,27.0,5.3,1.8,13.3,"c(""Heat olive oil, sausage, carrot, celery, onion and garlic in a large"", ""frying pan over medium heat.  Stir frequently to break up sausage meat, and cook until meat is no longer pink."", ""Add chicken broth and chickpeas; cover and cook for 10 minutes to blend flavors."", ""Remove 4 cups soup and puree in a blender or food processor until smooth."", ""Return to saucepan, stirring to blend."", ""Add spinach and cayenne.  Simmer 5 minutes, or until spinach is soft."")"
3030,Kidney Bean Dip,0,10,10,"c(""kidney beans"", ""mayonnaise"", ""onion"", ""horseradish"")",450.4,21.1,3.2,15.3,1311.2,56.3,11.8,17.1,11.8,"c(""Mash kidney beans."", ""Add other ingredients."", ""Let sit 2  hours or longer."")"
3031,Kidney Bean Dip II,0,0,0,"c(""red kidney beans"", ""onion"", ""mayonnaise"", ""dry mustard"", ""Worcestershire sauce"", ""garlic powder"", ""salt"", ""pepper"")",807.5,21.9,3.2,15.3,1235.3,127.6,29.0,27.8,32.8,"c(""Wash beans* under cold water; drain well."", ""In medium bowl, mix all other ingredients until well blended."", ""Add drained beans; stir gently until mixed well."", ""Refrigerate until served."", ""*If you prefer, the beans can be chopped a bit, rather than used whole."")"
3032,Chicken Lo Mein,15,15,30,"c(""soy sauce"", ""cornstarch"", ""linguine"", ""green onions"", ""chicken flavor instant bouillon"")",619.1,28.0,5.9,92.8,898.3,49.8,3.7,4.3,40.5,"c(""Start cooking linguine."", ""Soak cut up breast with soy sauce and cornstarch, set aside. In hot oil over  medium-high heat, cook mushrooms, pea pods, green onions and peppers about 3 to  5 minutes."", ""Remove vegetables."", ""Cook chicken strips about 2 to 3 minutes."", ""Return  vegetables to pan and add bouillon and 1/2 cup water."", ""Heat to boiling."", ""Add  cooked linguine and mix well."")"
3033,Chicken Lo Mein II,15,20,35,"c(""boneless chicken breasts"", ""soy sauce"", ""sherry wine"", ""cornstarch"", ""scallion"", ""linguine"")",531.4,21.5,3.9,46.4,813.8,54.4,5.2,6.0,26.7,"c(""Combine chicken, soy sauce, sherry and cornstarch and marinate. Cook 8 ounces  thin linguine and drain."", ""Stir-fry in 1/4 cup oil the mushrooms, scallions, pea  pods and red pepper."", ""Cook until just tender."", ""Remove vegetables."", ""Add chicken  mixture and stir-fry until browned."", ""Add vegetables to chicken with 1/2 cup water  and 1/2 teaspoon chicken bouillon."", ""Add cooked linguine and toss together."", ""Add  soy sauce to taste."")"
3035,Mom's Pizzelles,0,15,15,"c(""eggs"", ""sugar"", ""margarine"", ""anise seed"", ""vanilla"", ""orange"")",292.9,20.4,4.5,89.3,247.1,25.2,0.2,24.7,3.3,"c(""Beat eggs and sugar until light and foamy."", ""Add melted margarine a little at a time. Add anise seed, anise flavoring, vanilla, grated rind and orange juice. Gradually add flour to make very light dough, light enough to drop on the pizzelle maker with a spoon."", ""Preheat pizzelle maker and grease with margarine just before using."", ""Use a knife to push down off from spoon."", ""(You can halve this recipe.)."")"
3037,Creole Black Beans and Rice,0,0,0,"c(""smoked sausage"", ""black beans"", ""onions"", ""green peppers"", ""celery"", ""garlic"", ""leaf thyme"", ""leaf oregano"", ""white pepper"", ""black pepper"", ""cayenne pepper"", ""chicken bouillon cube"", ""bay leaves"", ""tomato sauce"", ""water"", ""rice"")",480.1,22.6,7.4,46.4,1012.1,46.4,16.1,5.5,24.5,"c(""Brown sausage in a skillet over med."", ""heat. Drain fat and transfer to  crockpot. Combine remaining ingredients in crockpot. Cover and cook on low 8  hrs."", ""or on high 4 hrs."", ""Remove bay leaves."", ""Serve over cooked rice."")"
3041,Japanese Cabbage Salad III,0,0,0,"c(""head of cabbage"", ""green onions"", ""sesame seeds"", ""peanuts"", ""sugar"", ""pepper"", ""vinegar"", ""salt"")",352.6,28.0,4.7,0.0,375.5,23.2,3.7,8.5,4.4,"c(""Mix all ingredients 1/2 hour before serving."", ""Break noodles up."", ""Add dressing 10  minutes before serving."", ""Dressing:  4 Tbsp. sugar  1/2 cup sesame oil  1 tsp. pepp  er  6 Tbsp. vinegar  1/2 cup salad oil  salt to taste"", ""Combine dressing items in a jar."", ""Add seasoning packets from Ramen noodles."", ""Add  boiled chicken breast for a main luncheon dish."")"
3043,Carrot Raisin Salad,0,10,10,"c(""raw carrots"", ""raisins"", ""plain low-fat yogurt"", ""Sweet 'n Low"")",147.4,3.2,0.7,4.0,167.7,29.2,4.3,18.8,3.0,"c(""Combine mayonnaise, yogurt and sweetener."", ""Stir until smooth."", ""Add carrots and raisins."", ""Mi x well and chill."")"
3044,Turkey Sausage Quiche,25,20,45,"c(""turkey sausage"", ""cheese"", ""eggs"", ""nonfat milk"", ""mustard"", ""Worcestershire sauce"", ""parsley"", ""parmesan cheese"", ""sage"")",197.6,13.4,6.6,106.8,472.4,5.2,0.1,2.6,13.5,"c(""Spray 9 x 13-inch dish with Pam."", ""Trim crust from bread."", ""Place crusts in blender and blend until crumbled."", ""Place bread  over bottom of dish."", ""Brown sausage and drain."", ""Layer over  bread."", ""Mix bread crumbs with remaining ingredients and pour  over bread and sausage. Bake at 350 degrees for 25 to 30 minutes, or  until puffed and firm."")"
3045,Homemade Baked Ziti,60,30,90,"c(""ground beef"", ""sausage"", ""onion"", ""green pepper"", ""garlic cloves"", ""mushroom"", ""tomato paste"", ""tomato sauce"", ""oregano"", ""basil"", ""bay leaves"", ""fresh parmesan cheese"", ""black pepper"", ""soy sauce"", ""ziti pasta"", ""mozzarella cheese"", ""mozzarella cheese"", ""salt"", ""canola oil"")",679.4,32.5,12.8,93.8,1524.4,62.6,5.8,11.6,35.0,"c(""Preheat oven to 350°F"", ""To make the sauce: First, brown the ground beef and Port. Sausage in separate frying pans over medium heat.  Make sure the beef is in a large frying pan, and drain the fat. When the sausage is done, pat it dry with paper towels to remove the grease.  When the beef is just about done, grind the pepper over the beef, probably about 1 Tbsp worth."", ""Add about 1/2 to 1 Tbsp soy sauce and mix it in to  the beef."", ""You can replace the soy sauce with salt, but it adds a nice zing to the flavor."", 
""At this point, I usually cut the onion into chunks and throw it into my Cuisinart with the garlic, and shred them to bits, and toss them in ."", ""But sliced into small bits works well also."", ""Add the onion and garlic, and let cook down (covered) until the onion gets a little clear."", ""I add a little oil here sometimes, depending on how much fat was in the meat. Add the tomato paste, and mix it in ."", ""I do the paste first because it makes it faster and easier to get the consistency right when the sauce comes in ."", 
""Add the sauce and mix it well."", ""Add generous amounts of the oregano and Italian Seasoning."", ""Don't go overboard on the basil though."", ""Add the bay leaves."", ""Let it simmer."", ""Mix it, and let it simmer longer."", ""Start the water boiling for the ziti."", ""Add some salt and oil to the water to make it boil quicker, and to help keep the zitis from sticking."", ""Throw the green pepper, sausage, and mushrooms into the sauce. Next stir about 4 or 5 Tbsp Parmesan cheese in to the sauce. When the ziti is done, drain them and dump into a large rectangular Pyrex."", 
""I don't remember the exact size, but I think its around 9x18."", ""You may have a touch too many zitis, but they are delicious plain, so eat any extras."", ""Once the Parmesan has melted into the sauce and made it stringy, and the sauce has thickened, stir the sauce into the zitis."", ""Mix it all well."", ""Now, lay the sliced mozzarella over the ziti like shingles on a roof."", ""Sprinkle over some more Parmesan, maybe a tablespoons."", ""Bake at 350°F for 45 minutes to 1 hour."")"
3048,Cuccidatti (Fig Cookies),0,0,0,"c(""figs"", ""raisins"", ""dates"", ""brown sugar"", ""granulated sugar"", ""cinnamon"", ""brandy"", ""orange"", ""flour"", ""salt"", ""sugar"", ""baking powder"", ""margarine"", ""eggs"", ""vanilla"", ""milk"")",43.2,2.0,0.5,2.5,27.9,5.8,0.3,3.0,0.6,"c(""Remove hard knob on one end of figs and discard."", ""Soak figs, raisins and dates in hot water for 1 hour."", ""Drain."", ""Put figs, dates and raisins through food grinder; add remaining ingredients, put through blender to puree. Mix well, it's easier to prepare the fig filling one day and proceed the next day."", ""Refrigerate filling."", ""Sift flour, salt, granulated sugar and baking powder together in large bowl or kettle. Cut Crisco and margarine in with pastry blender (as for  pie crust). Make a well in center, add eggs, vanilla and milk."", 
""Blend thoroughly using hands."", ""Roll out on floured surface into 3 x 10-inch rectangle about 1/8-inch thick."", ""Place filling in center, fold long edges to center and pinch edges to seal."", ""Cut 1 1/2-inch slices."", ""Bake on lightly greased cookie sheet at 350 degrees for 10 to 15 minutes."", ""Continue until dough and filling are used up."", ""Frost with a plain frosting: powdered sugar, milk and vanilla."", ""Garnish with sprinkles or jimmies."", ""Recipe can be divided in half."", ""Do not overcook."", 
""Should be light in color."")"
